time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-08-11T23:14:10.060Z,34.4018326,-119.1848297,11.17,2.01,ml,19.0,75.0,0.0525,0.27,ci,ci40697975,2024-08-11T23:16:35.131Z,"7 km SE of Ojai, CA",earthquake,0.57,1.16,0.344,29.0,automatic,ci,ci
2024-08-11T22:58:19.600Z,38.84,-122.88,-0.77,0.69,md,8.0,145.0,0.02871,0.17,nc,nc75047412,2024-08-11T23:00:25.300Z,"12 km E of Cloverdale, CA",earthquake,1.0,4.36999989,0.19,9.0,automatic,nc,nc
2024-08-10T23:20:45.560Z,54.1201666666667,-166.0475,5.15,-0.46,ml,4.0,164.0,0.01643,0.23,av,av93018129,2024-08-11T23:10:52.080Z,"17 km W of Akutan, Alaska",earthquake,2.69,1.22,0.31582671853748,4.0,reviewed,av,av
2024-08-11T23:22:46.637Z,35.35767746,-97.96078491,4.67474699,1.78,ml,11.0,106.0365448,0.0490931049,0.5755635607,ok,ok2024ptfl,2024-08-11T23:31:38.723Z,"4 km SSW of Union City, Oklahoma",earthquake,4.628362333,2.907399986,0.16,11.0,automatic,ok,ok
2024-08-11T23:14:00.530Z,33.5066667,-116.4466667,5.58,0.61,ml,27.0,72.0,0.08679,0.16,ci,ci40697967,2024-08-11T23:23:30.694Z,"22 km SW of La Quinta, CA",earthquake,0.24,0.83,0.154,14.0,automatic,ci,ci
2024-08-11T23:35:07.760Z,39.67,-123.55,0.18,2.6,md,33.0,94.0,0.03132,0.15,nc,nc75047422,2024-08-11T23:36:47.702Z,"6 km W of Laytonville, CA",earthquake,0.29,1.26999998,0.12,26.0,automatic,nc,nc
2024-08-11T23:33:03.700Z,19.2959995269775,-155.411834716797,28.9599990844727,2.07999992,md,40.0,72.0,0.04467,0.129999995,hv,hv74395396,2024-08-11T23:34:45.080Z,"12 km NE of Pāhala, Hawaii",earthquake,0.51,0.620000005,0.109999999,9.0,automatic,hv,hv
2024-08-11T23:28:28.090Z,35.031,-117.6886667,-0.84,1.47,ml,35.0,65.0,0.09659,0.19,ci,ci40697983,2024-08-11T23:35:47.300Z,"5 km NW of Boron, CA",earthquake,0.29,0.57,0.091,29.0,automatic,ci,ci
2024-08-10T23:43:43.500Z,61.1963333333333,-152.443666666667,1.0,-0.24,ml,4.0,235.0,0.05026,0.1,av,av93018139,2024-08-11T23:31:32.030Z,"71 km W of Tyonek, Alaska",earthquake,0.67,2.07,0.186138124477519,4.0,reviewed,av,av
2024-08-11T23:46:34.690Z,34.4153333,-119.168,3.26,1.63,ml,20.0,65.0,0.03316,0.22,ci,ci40697999,2024-08-11T23:53:03.882Z,"8 km ESE of Ojai, CA",earthquake,0.27,0.31,0.148,29.0,automatic,ci,ci
2024-08-12T01:16:16.920Z,35.9456673,-117.6955032,2.85,1.25,ml,18.0,72.0,0.03668,0.09,ci,ci40698095,2024-08-12T01:18:25.744Z,"19 km E of Little Lake, CA",earthquake,0.38,0.45,0.156,6.0,automatic,ci,ci
2024-08-12T00:58:12.640Z,33.6715,-116.7111667,15.17,0.64,ml,34.0,86.0,0.03127,0.1,ci,ci40698079,2024-08-12T01:04:21.287Z,"8 km S of Idyllwild, CA",earthquake,0.16,0.25,0.152,14.0,automatic,ci,ci
2024-08-12T00:49:45.160Z,38.79,-122.78,1.16,0.76,md,10.0,113.0,0.008402,0.02,nc,nc75047452,2024-08-12T01:16:04.881Z,"3 km NW of The Geysers, CA",earthquake,0.39,0.560000002,0.19,12.0,automatic,nc,nc
2024-08-12T00:42:34.520Z,34.0839996,-118.1768341,11.7,1.68,ml,45.0,74.0,0.03496,0.19,ci,ci40698071,2024-08-12T00:56:48.511Z,"4 km SW of South Pasadena, CA",earthquake,0.36,0.36,0.293,26.0,automatic,ci,ci
2024-08-12T00:36:24.248Z,-17.4557,-69.5951,176.168,4.2,mb,18.0,188.0,0.878,0.91,us,us6000njjd,2024-08-12T00:47:55.040Z,"45 km ENE of Estique, Peru",earthquake,6.71,8.02,0.159,11.0,reviewed,us,us
2024-08-12T00:36:23.880Z,38.83,-122.76,1.99,1.12,md,15.0,129.0,0.00675,0.01,nc,nc75047447,2024-08-12T00:55:59.755Z,"4 km WNW of Cobb, CA",earthquake,0.31,0.529999971,0.23,15.0,automatic,nc,nc
2024-08-12T00:07:41.460Z,38.82,-122.76,1.69,1.48,md,32.0,58.0,0.01067,0.03,nc,nc75047437,2024-08-12T00:40:57.666Z,"3 km W of Cobb, CA",earthquake,0.21,0.319999993,0.19,31.0,automatic,nc,nc
2024-08-12T00:07:02.900Z,38.82,-122.76,1.59,2.03,md,42.0,56.0,0.0111,0.05,nc,nc75047432,2024-08-12T00:25:56.571Z,"3 km W of Cobb, CA",earthquake,0.17,0.25999999,0.17,43.0,automatic,nc,nc
2024-08-12T00:04:45.360Z,34.0865,-118.1715,11.54,1.3,ml,35.0,57.0,0.03989,0.18,ci,ci40698023,2024-08-12T00:11:05.245Z,"4 km SSW of South Pasadena, CA",earthquake,0.21,0.3,0.222,31.0,automatic,ci,ci
2024-08-12T02:11:55.230Z,33.4938333,-116.5678333,11.82,0.91,ml,52.0,47.0,0.02873,0.16,ci,ci40698119,2024-08-12T02:18:19.828Z,"12 km SE of Anza, CA",earthquake,0.15,0.29,0.204,27.0,automatic,ci,ci
2024-08-12T02:09:22.520Z,34.2751667,-116.9465,5.77,2.15,ml,101.0,35.0,0.02489,0.15,ci,ci40698111,2024-08-12T02:20:40.810Z,"5 km NW of Big Bear Lake, CA",earthquake,0.1,0.27,0.238,26.0,automatic,ci,ci
2024-08-12T01:43:16.580Z,33.915,-117.9005,8.1,1.71,ml,66.0,46.0,0.03594,0.24,ci,ci40698103,2024-08-12T01:50:01.526Z,"0 km S of Brea, CA",earthquake,0.22,0.51,0.15,29.0,automatic,ci,ci
2024-08-12T01:38:54.846Z,67.1686,-150.286,0.0,1.3,ml,,,,0.59,ak,ak024ac4qs5o,2024-08-12T01:40:29.649Z,"10 km SSW of Coldfoot, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T01:08:35.809Z,74.7112,8.4887,10.0,5.1,mb,113.0,65.0,3.946,0.8,us,us6000njjf,2024-08-12T01:27:36.040Z,Greenland Sea,earthquake,10.52,1.924,0.054,110.0,reviewed,us,us
2024-08-12T02:39:27.843Z,64.9615,-148.0536,11.5,1.0,ml,,,,0.61,ak,ak024ac5cde8,2024-08-12T02:41:25.991Z,"12 km N of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-08-12T02:24:50.471Z,62.5577,-151.0757,78.2,1.3,ml,,,,0.59,ak,ak024ac597ec,2024-08-12T02:27:22.905Z,"17 km WNW of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-08-12T03:18:05.000Z,38.84,-122.83,1.16,0.28,md,10.0,95.0,0.002844,0.02,nc,nc75047472,2024-08-12T03:19:41.601Z,"10 km NNW of The Geysers, CA",earthquake,0.3,0.50999999,0.17,11.0,automatic,nc,nc
2024-08-12T03:12:55.830Z,35.9428333,-117.6886667,4.39,0.77,ml,9.0,259.0,0.1476,0.06,ci,ci40698151,2024-08-12T03:18:46.140Z,"20 km E of Little Lake, CA",earthquake,0.47,0.41,0.052,5.0,automatic,ci,ci
2024-08-12T03:03:41.583Z,37.9639,-117.4051,2.8,1.2,ml,8.0,192.28,0.983,0.1719,nn,nn00882228,2024-08-12T03:06:19.281Z,"19 km SW of Tonopah, Nevada",earthquake,,3.5,0.53,6.0,automatic,nn,nn
2024-08-12T03:01:27.540Z,33.488,-116.5595,5.99,0.38,ml,8.0,214.0,0.0363,0.08,ci,ci40698143,2024-08-12T03:07:11.976Z,"13 km SE of Anza, CA",earthquake,1.0,0.42,0.428,7.0,automatic,ci,ci
2024-08-12T02:58:12.949Z,60.5033,-145.1878,16.4,1.9,ml,,,,1.11,ak,ak024ac5geum,2024-08-12T03:00:00.858Z,"31 km E of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-08-12T03:23:43.290Z,35.0983333,-119.1233333,2.64,2.55,ml,59.0,30.0,0.05121,0.27,ci,ci40698159,2024-08-12T03:34:02.210Z,"25 km NW of Grapevine, CA",earthquake,0.21,1.26,0.18,25.0,automatic,ci,ci
2024-08-12T03:07:57.583Z,1.5195,127.2837,140.533,4.5,mb,29.0,105.0,0.747,0.53,us,us6000njjk,2024-08-12T03:25:51.040Z,"81 km N of Ternate, Indonesia",earthquake,8.63,5.897,0.106,26.0,reviewed,us,us
2024-08-12T03:49:57.250Z,35.0751648,-119.0988312,12.3,1.67,ml,26.0,121.0,0.02062,0.22,ci,ci40698183,2024-08-12T03:52:00.658Z,"21 km NW of Grapevine, CA",earthquake,0.47,0.92,0.331,12.0,automatic,ci,ci
2024-08-12T03:43:41.260Z,33.709,-116.7556667,15.7,0.22,ml,37.0,58.0,0.03466,0.1,ci,ci40698167,2024-08-12T03:50:02.244Z,"5 km SW of Idyllwild, CA",earthquake,0.16,0.23,0.039,4.0,automatic,ci,ci
2024-08-12T04:05:06.750Z,38.82,-122.81,2.74,1.34,md,28.0,49.0,0.001516,0.02,nc,nc75047502,2024-08-12T04:08:04.690Z,"7 km NNW of The Geysers, CA",earthquake,0.2,0.389999986,0.15,28.0,automatic,nc,nc
2024-08-12T03:58:03.240Z,36.0358333,-117.779,1.61,1.38,ml,24.0,77.0,0.01538,0.12,ci,ci40698191,2024-08-12T04:04:14.563Z,"15 km E of Coso Junction, CA",earthquake,0.16,0.13,0.149,15.0,automatic,ci,ci
2024-08-12T04:27:31.030Z,58.7886,-153.1335,48.8,2.0,ml,,,,0.82,ak,ak024ac6go9b,2024-08-12T04:29:19.994Z,"82 km N of Aleneva, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-08-12T04:26:38.180Z,35.9493332,-117.6786652,5.19,1.56,ml,22.0,81.0,0.023,0.09,ci,ci40698207,2024-08-12T04:28:42.717Z,"21 km E of Little Lake, CA",earthquake,0.41,0.78,0.159,4.0,automatic,ci,ci
2024-08-12T04:33:28.450Z,38.84,-122.81,2.03,0.72,md,11.0,80.0,0.01223,0.02,nc,nc75047512,2024-08-12T04:35:08.071Z,"8 km WNW of Cobb, CA",earthquake,0.37,0.800000012,0.45,13.0,automatic,nc,nc
2024-08-12T04:28:42.970Z,67.8392,-160.8283,4.7,1.8,ml,,,,0.42,ak,ak024ac6gww9,2024-08-12T04:30:59.588Z,"89 km ESE of Red Dog Mine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T04:39:42.710Z,35.092,-119.1075,-0.24,1.59,ml,20.0,87.0,0.2187,0.22,ci,ci40698215,2024-08-12T04:46:27.571Z,"23 km NW of Grapevine, CA",earthquake,0.43,2.08,0.186,27.0,automatic,ci,ci
2024-08-12T04:54:12.930Z,35.0881653,-119.1451645,10.39,1.96,ml,44.0,40.0,0.05834,0.28,ci,ci40698231,2024-08-12T04:56:33.865Z,"24 km E of Maricopa, CA",earthquake,0.31,0.79,0.267,26.0,automatic,ci,ci
2024-08-12T04:50:58.420Z,35.9386667,-117.685,4.28,1.02,ml,20.0,71.0,0.02957,0.12,ci,ci40698223,2024-08-12T04:56:43.621Z,"20 km E of Little Lake, CA",earthquake,0.2,0.32,0.109,12.0,automatic,ci,ci
2024-08-12T04:50:47.111Z,63.0771,-151.3486,0.0,1.7,ml,,,,0.87,ak,ak024ac6lmyv,2024-08-12T04:52:47.762Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T05:06:43.720Z,18.0343333333333,-66.7828333333333,16.3,2.78,md,22.0,116.0,0.01648,0.22,pr,pr71457288,2024-08-12T05:17:50.620Z,"1 km NNE of Guayanilla, Puerto Rico",earthquake,0.38,0.58,0.0907401269323871,7.0,reviewed,pr,pr
2024-08-12T05:06:15.460Z,35.0615,-119.1455,-0.51,1.28,ml,30.0,76.0,0.0507,0.24,ci,ci40698239,2024-08-12T05:12:37.342Z,"23 km E of Maricopa, CA",earthquake,0.24,0.54,0.156,28.0,automatic,ci,ci
2024-08-12T04:36:15.776Z,61.1691,-139.0077,2.457,2.9,ml,28.0,116.0,0.808,0.93,us,us6000njjq,2024-08-12T05:03:05.040Z,"185 km NNE of Yakutat, Alaska",earthquake,2.93,7.047,0.047,60.0,reviewed,us,us
2024-08-12T05:33:36.530Z,38.84,-122.83,1.76,0.83,md,15.0,68.0,0.007537,0.01,nc,nc75047522,2024-08-12T05:35:12.455Z,"9 km WNW of Cobb, CA",earthquake,0.33,0.5,0.22,17.0,automatic,nc,nc
2024-08-12T05:24:55.190Z,33.5075,-116.4446667,6.14,0.52,ml,26.0,73.0,0.08768,0.14,ci,ci40698247,2024-08-12T05:30:47.844Z,"21 km SW of La Quinta, CA",earthquake,0.19,0.58,0.13,9.0,automatic,ci,ci
2024-08-12T05:38:11.199Z,62.207,-153.2848,0.0,2.2,ml,,,,0.65,ak,ak024ac74f7j,2024-08-12T05:40:29.128Z,"101 km WNW of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-08-12T05:50:57.580Z,35.0940018,-119.125,12.19,2.05,ml,49.0,30.0,0.04888,0.27,ci,ci40698263,2024-08-12T05:53:07.966Z,"24 km NW of Grapevine, CA",earthquake,0.33,0.97,0.244,25.0,automatic,ci,ci
2024-08-12T05:45:16.160Z,47.47800064086914,-122.48533630371094,20.7000007629395,1.933876037597656,ml,50.0,37.0,,0.100000001,uw,uw62034946,2024-08-12T05:48:45.490Z,"3 km NNW of Vashon, Washington",earthquake,0.18,0.460000008,0.2639292776584625,47.0,automatic,uw,uw
2024-08-12T06:09:14.550Z,34.2723333,-116.9498333,5.96,0.98,ml,39.0,107.0,0.02608,0.15,ci,ci40698319,2024-08-12T06:15:20.781Z,"5 km NW of Big Bear Lake, CA",earthquake,0.2,0.3,0.307,17.0,automatic,ci,ci
2024-08-12T06:01:28.670Z,35.096,-119.0948333,2.72,1.88,ml,52.0,22.0,0.0384,0.24,ci,ci40698303,2024-08-12T06:08:43.052Z,"23 km NW of Grapevine, CA",earthquake,0.22,1.06,0.164,27.0,automatic,ci,ci
2024-08-12T06:01:17.790Z,34.2753333,-116.9503333,5.67,0.79,ml,41.0,107.0,0.02774,0.17,ci,ci40698295,2024-08-12T06:07:15.043Z,"5 km NW of Big Bear Lake, CA",earthquake,0.24,0.37,0.166,12.0,automatic,ci,ci
2024-08-12T05:58:39.920Z,34.2736667,-116.945,6.07,0.71,ml,31.0,111.0,0.02306,0.18,ci,ci40698287,2024-08-12T06:04:30.032Z,"4 km NW of Big Bear Lake, CA",earthquake,0.33,0.43,0.224,10.0,automatic,ci,ci
2024-08-12T05:57:33.120Z,60.9283,-150.6265,32.4,1.5,ml,,,,0.44,ak,ak024ac78ji8,2024-08-12T05:59:03.316Z,"3 km E of Point Possession, Alaska",earthquake,,2.6,,,automatic,ak,ak
2024-08-12T05:56:10.900Z,34.2736667,-116.9441667,1.94,1.6,ml,73.0,73.0,0.02246,0.17,ci,ci40698279,2024-08-12T06:06:57.740Z,"4 km NW of Big Bear Lake, CA",earthquake,0.14,0.29,0.241,29.0,automatic,ci,ci
2024-08-12T05:54:26.440Z,34.2758333,-116.946,2.39,2.83,ml,118.0,36.0,0.02489,0.17,ci,ci40698271,2024-08-12T06:12:46.060Z,"5 km NW of Big Bear Lake, CA",earthquake,0.11,0.33,0.222,24.0,automatic,ci,ci
2024-08-12T05:47:43.970Z,33.484,-116.468,13.35,0.63,ml,39.0,67.0,0.09024,0.19,ci,ci40698255,2024-08-12T05:53:40.673Z,"21 km ESE of Anza, CA",earthquake,0.23,0.48,0.193,14.0,automatic,ci,ci
2024-08-12T06:33:55.840Z,32.9413338,-115.5273361,3.79,1.39,ml,12.0,127.0,0.04866,0.28,ci,ci40698343,2024-08-12T06:36:04.208Z,"4 km S of Brawley, CA",earthquake,0.55,0.79,0.103,4.0,automatic,ci,ci
2024-08-12T06:31:50.700Z,32.9276657,-115.5241699,8.87,2.0,ml,45.0,84.0,0.04034,0.3,ci,ci40698335,2024-08-12T06:34:13.195Z,"6 km S of Brawley, CA",earthquake,0.35,0.72,0.36,28.0,automatic,ci,ci
2024-08-12T06:23:08.191Z,62.29,-149.2068,25.8,2.1,ml,,,,0.61,ak,ak024ac7mmub,2024-08-12T06:25:21.991Z,"36 km ENE of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T06:16:33.710Z,34.2745,-116.944,5.68,1.37,ml,70.0,83.0,0.02278,0.14,ci,ci40698327,2024-08-12T06:27:09.020Z,"4 km NW of Big Bear Lake, CA",earthquake,0.14,0.27,0.209,30.0,automatic,ci,ci
2024-08-12T06:48:34.240Z,35.089,-119.096,11.97,1.16,ml,31.0,54.0,0.03194,0.21,ci,ci40698367,2024-08-12T06:54:46.501Z,"22 km NW of Grapevine, CA",earthquake,0.28,0.6,0.119,21.0,automatic,ci,ci
2024-08-12T06:44:40.080Z,34.2746667,-116.9446667,2.52,1.3,ml,68.0,83.0,0.02333,0.18,ci,ci40698359,2024-08-12T06:55:22.800Z,"5 km NW of Big Bear Lake, CA",earthquake,0.18,0.37,0.215,26.0,automatic,ci,ci
2024-08-12T05:03:15.045Z,41.1617,143.2832,35.0,4.4,mb,27.0,134.0,0.858,1.16,us,us6000njjt,2024-08-12T06:50:38.040Z,"111 km SSE of Honchō, Japan",earthquake,4.72,1.923,0.134,16.0,reviewed,us,us
2024-08-12T07:10:18.220Z,32.9466667,-115.5236664,8.12,1.29,ml,10.0,131.0,0.05479,0.29,ci,ci40698391,2024-08-12T07:12:23.549Z,"4 km S of Brawley, CA",earthquake,0.94,1.52,0.329,5.0,automatic,ci,ci
2024-08-12T07:08:14.270Z,32.9324989,-115.5258331,7.67,1.82,ml,29.0,91.0,0.04264,0.31,ci,ci40698383,2024-08-12T07:10:37.537Z,"5 km S of Brawley, CA",earthquake,0.49,0.88,0.37,21.0,automatic,ci,ci
2024-08-12T07:06:45.520Z,35.0865,-119.0936667,2.31,1.34,ml,28.0,83.0,0.02899,0.28,ci,ci40698375,2024-08-12T07:13:37.982Z,"22 km NW of Grapevine, CA",earthquake,0.37,1.34,0.344,26.0,automatic,ci,ci
2024-08-12T06:42:20.800Z,18.0203333333333,-66.7903333333333,13.28,2.14,md,7.0,156.0,0.08821,0.2,pr,pr71457298,2024-08-12T06:57:41.990Z,"0 km NE of Guayanilla, Puerto Rico",earthquake,0.79,0.74,0.0931745785016298,4.0,reviewed,pr,pr
2024-08-12T07:51:11.890Z,35.0830002,-119.0879974,14.0,1.57,ml,23.0,52.0,0.02459,0.32,ci,ci40698399,2024-08-12T07:53:28.766Z,"21 km NW of Grapevine, CA",earthquake,0.51,1.01,0.416,10.0,automatic,ci,ci
2024-08-12T07:46:13.302Z,62.3604,-149.1393,5.0,1.6,ml,,,,0.49,ak,ak024ac8d0b6,2024-08-12T07:48:05.528Z,"43 km ENE of Susitna North, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-08-12T08:13:36.830Z,33.7661667,-116.9386673,14.12,1.29,ml,50.0,36.0,0.04831,0.21,ci,ci40698423,2024-08-12T08:15:39.290Z,"3 km SE of San Jacinto, CA",earthquake,0.28,0.6,0.137,12.0,automatic,ci,ci
2024-08-12T08:07:25.470Z,33.763,-116.933,13.69,0.64,ml,45.0,26.0,0.05348,0.18,ci,ci40698415,2024-08-12T08:13:27.053Z,"3 km SE of San Jacinto, CA",earthquake,0.18,0.43,0.155,19.0,automatic,ci,ci
2024-08-12T08:06:13.390Z,35.0998333,-119.0588333,1.84,1.06,ml,29.0,64.0,0.04595,0.23,ci,ci40698407,2024-08-12T08:12:24.959Z,"21 km NW of Grapevine, CA",earthquake,0.32,1.29,0.101,13.0,automatic,ci,ci
2024-08-12T07:58:25.220Z,38.84,-122.79,1.25,0.61,md,8.0,115.0,0.003564,0.02,nc,nc75047547,2024-08-12T08:00:02.767Z,"6 km WNW of Cobb, CA",earthquake,0.47,1.24000001,0.39,8.0,automatic,nc,nc
2024-08-12T07:54:49.300Z,19.1940002441406,-155.499664306641,32.810001373291,2.00999999,md,30.0,192.0,0.0541,0.140000001,hv,hv74395896,2024-08-12T07:56:37.020Z,"2 km WSW of Pāhala, Hawaii",earthquake,0.92,0.870000005,0.0299999993,3.0,automatic,hv,hv
2024-08-12T08:23:05.160Z,35.1091667,-119.1205,0.75,1.66,ml,45.0,43.0,0.05875,0.24,ci,ci40698431,2024-08-12T08:29:44.870Z,"25 km SW of Lamont, CA",earthquake,0.22,1.19,0.182,25.0,automatic,ci,ci
2024-08-12T06:25:19.016Z,56.1967,-149.4662,10.0,3.2,ml,45.0,232.0,2.332,0.42,us,us6000njk1,2024-08-12T08:27:45.040Z,"232 km SE of Chiniak, Alaska",earthquake,4.0,2.008,0.057,40.0,reviewed,us,us
2024-08-12T09:06:25.400Z,35.1211662,-119.1296692,3.54,1.76,ml,37.0,56.0,0.2527,0.22,ci,ci40698455,2024-08-12T09:08:30.091Z,"25 km SW of Lamont, CA",earthquake,0.34,1.61,0.197,25.0,automatic,ci,ci
2024-08-12T09:03:05.940Z,35.1,-119.1038333,1.78,1.48,ml,33.0,56.0,0.04445,0.25,ci,ci40698447,2024-08-12T09:09:34.098Z,"24 km NW of Grapevine, CA",earthquake,0.3,1.57,0.369,5.0,automatic,ci,ci
2024-08-12T08:57:02.850Z,33.2421667,-116.3205,6.81,1.13,ml,66.0,31.0,0.07445,0.21,ci,ci40698439,2024-08-12T09:08:05.070Z,"5 km ESE of Borrego Springs, CA",earthquake,0.17,0.45,0.16,26.0,automatic,ci,ci
2024-08-12T06:12:36.835Z,28.8029,53.5583,10.0,4.3,mb,46.0,60.0,4.51,0.69,us,us6000njjz,2024-08-12T09:16:06.040Z,"17 km SSW of Fasā, Iran",earthquake,9.23,1.893,0.094,32.0,reviewed,us,us
2024-08-12T09:27:57.690Z,34.2748333,-116.9466667,5.56,1.77,ml,92.0,24.0,0.02484,0.14,ci,ci40698463,2024-08-12T09:34:41.241Z,"5 km NW of Big Bear Lake, CA",earthquake,0.1,0.25,0.149,26.0,automatic,ci,ci
2024-08-12T09:44:54.370Z,33.4724998,-116.4991684,11.69,1.2,ml,51.0,59.0,0.08885,0.22,ci,ci40698479,2024-08-12T09:47:05.318Z,"19 km ESE of Anza, CA",earthquake,0.27,0.64,0.149,15.0,automatic,ci,ci
2024-08-12T09:41:17.090Z,19.72483253479,-155.415496826172,22.4300003051758,1.82000005,md,23.0,215.0,0.1149,0.219999999,hv,hv74395971,2024-08-12T09:42:51.620Z,"33 km W of Wainaku, Hawaii",earthquake,1.06,1.51999998,0.230000004,3.0,automatic,hv,hv
2024-08-12T09:41:16.110Z,38.8,-122.74,0.7,0.79,md,9.0,110.0,0.01806,0.01,nc,nc75047572,2024-08-12T09:42:52.158Z,"3 km SW of Cobb, CA",earthquake,0.28,0.819999993,0.31,8.0,automatic,nc,nc
2024-08-12T09:40:59.140Z,33.4201667,-116.6575,3.87,0.71,ml,55.0,35.0,0.08754,0.19,ci,ci40698471,2024-08-12T09:47:01.627Z,"15 km S of Anza, CA",earthquake,0.15,0.43,0.155,22.0,automatic,ci,ci
2024-08-12T09:51:52.877Z,61.8604,-149.6107,35.9,1.5,ml,,,,0.53,ak,ak024ac9l15j,2024-08-12T09:53:36.222Z,"23 km WNW of Fishhook, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-08-12T09:47:44.030Z,33.4721667,-116.4921667,12.17,0.62,ml,36.0,60.0,0.09108,0.17,ci,ci40698487,2024-08-12T09:53:39.346Z,"19 km ESE of Anza, CA",earthquake,0.21,0.51,0.062,17.0,automatic,ci,ci
2024-08-12T09:46:30.320Z,38.77,-122.74,1.52,0.65,md,8.0,82.0,0.0108,0.02,nc,nc75047577,2024-08-12T09:48:07.249Z,"1 km ESE of The Geysers, CA",earthquake,0.42,0.74000001,0.16,7.0,automatic,nc,nc
2024-08-12T10:15:25.950Z,36.55,-121.18,0.06,2.22,md,34.0,68.0,0.1142,0.3,nc,nc75047582,2024-08-12T10:17:03.243Z,"4 km NW of Pinnacles, CA",earthquake,0.53,3.88000011,0.14,30.0,automatic,nc,nc
2024-08-12T10:00:59.780Z,34.0188333,-116.7635,12.49,0.28,ml,25.0,118.0,0.04022,0.15,ci,ci40698511,2024-08-12T10:07:20.049Z,"12 km N of Cabazon, CA",earthquake,0.25,0.54,0.166,4.0,automatic,ci,ci
2024-08-12T09:58:01.878Z,64.7287,-149.2465,15.6,1.2,ml,,,,0.98,ak,ak024ac9mf8b,2024-08-12T10:00:58.269Z,"15 km NNW of Four Mile Road, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T09:55:42.410Z,32.9301667,-115.5225,8.17,1.38,ml,34.0,42.0,0.04303,0.28,ci,ci40698503,2024-08-12T10:02:00.666Z,"5 km S of Brawley, CA",earthquake,0.29,0.72,0.237,24.0,automatic,ci,ci
2024-08-12T09:43:10.170Z,37.7566666666667,-113.2125,-3.23,2.25,ml,18.0,86.0,0.1333,0.4,uu,uu80078266,2024-08-12T10:04:28.780Z,"15 km WNW of Cedar City, Utah",earthquake,0.98,4.81,0.124183469669905,19.0,reviewed,uu,uu
2024-08-12T10:18:08.730Z,36.57,-121.17,5.13,2.54,md,42.0,55.0,0.1047,0.12,nc,nc75047587,2024-08-12T10:31:00.517Z,"5 km NNW of Pinnacles, CA",earthquake,0.24,1.34000003,0.12,46.0,automatic,nc,nc
2024-08-12T10:14:16.160Z,33.2745,-116.4326667,4.81,0.78,ml,46.0,55.0,0.01443,0.21,ci,ci40698519,2024-08-12T10:20:13.083Z,"6 km WNW of Borrego Springs, CA",earthquake,0.17,0.4,0.106,19.0,automatic,ci,ci
2024-08-12T10:35:35.507Z,62.3564,-149.1352,0.0,1.8,ml,,,,0.54,ak,ak024aca2zym,2024-08-12T10:37:38.496Z,"43 km ENE of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T11:01:31.430Z,33.4713333,-116.4961667,11.72,0.73,ml,52.0,36.0,0.09073,0.18,ci,ci40698535,2024-08-12T11:07:34.911Z,"19 km ESE of Anza, CA",earthquake,0.17,0.41,0.115,22.0,automatic,ci,ci
2024-08-12T10:58:45.830Z,33.4721667,-116.49,12.97,0.44,ml,32.0,60.0,0.09174,0.13,ci,ci40698527,2024-08-12T11:05:16.496Z,"19 km ESE of Anza, CA",earthquake,0.19,0.46,0.047,10.0,automatic,ci,ci
2024-08-12T10:57:21.329Z,60.4715,-149.5736,13.1,1.7,ml,,,,0.35,ak,ak024aca7omc,2024-08-12T10:59:20.947Z,"11 km W of Moose Pass, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-08-12T11:30:55.670Z,36.55,-121.18,0.2,1.49,md,9.0,97.0,0.1171,0.35,nc,nc75047607,2024-08-12T11:32:31.982Z,"4 km NW of Pinnacles, CA",earthquake,1.2,21.6900005,0.2,5.0,automatic,nc,nc
2024-08-12T11:21:17.320Z,35.1115,-119.0925,0.99,2.0,ml,51.0,25.0,0.05326,0.24,ci,ci40698543,2024-08-12T11:28:00.582Z,"23 km SW of Lamont, CA",earthquake,0.21,1.04,0.147,25.0,automatic,ci,ci
2024-08-12T12:13:16.280Z,38.83,-122.81,1.54,0.49,md,7.0,101.0,0.007699,0.01,nc,nc75047612,2024-08-12T12:14:52.251Z,"8 km NNW of The Geysers, CA",earthquake,0.42,1.49000001,0.32,8.0,automatic,nc,nc
2024-08-12T12:06:30.830Z,34.2726667,-116.9498333,5.69,1.03,ml,47.0,59.0,0.02621,0.14,ci,ci40698559,2024-08-12T12:12:35.145Z,"5 km NW of Big Bear Lake, CA",earthquake,0.17,0.26,0.209,23.0,automatic,ci,ci
